ID_Hogar;P9030;P9010;P9025S2;P9025S1;P1913S5
73647111;2;1;2;2;0
73647121;2;1;2;2;0
73647131;2;1;2;2;0
73647141;2;1;2;2;0
73647151;2;1;2;2;0
73647161;2;1;2;2;0
73647171;2;1;2;2;0
73647191;2;1;2;2;0
73647201;2;1;2;2;0
73647231;1;1;2;2;0
73647251;2;1;2;2;0
73647271;2;1;2;2;0
73647281;2;1;2;2;0
73647291;2;1;2;2;0
73647301;2;1;2;2;0
73647311;2;1;2;2;0
73647331;2;1;2;2;30
73647341;2;1;2;2;20
73647351;2;1;2;2;20
73647361;2;1;2;2;0
73647371;2;1;2;2;0
73647381;2;1;2;2;0
73647391;3;1;2;2;8
73647401;2;1;2;2;8
73647411;2;1;2;2;5
73647421;4;1;2;1;5
73647431;2;1;2;2;5
73647441;2;1;2;2;5
73647451;2;1;2;2;1
73647461;2;1;2;2;5
73647481;2;1;2;2;9
73647491;2;1;2;2;5
73647501;2;1;2;2;1
73647511;2;1;2;2;0
73647521;2;1;2;2;0
73647531;3;1;2;2;1
73647541;2;1;2;2;10
73647551;1;1;2;2;0
73647561;3;1;2;2;8
73647571;2;1;2;2;0
73647581;1;1;2;2;0
73647591;1;1;2;2;0
73647601;2;1;2;2;10
73647611;2;1;2;2;15
73647621;2;1;2;2;5
73647631;1;1;2;2;0
73647641;2;1;2;2;0
73647651;2;1;2;2;3
73647661;2;1;2;1;3
73647671;2;1;2;2;2
73647681;2;1;2;2;2
73647691;2;1;2;2;1
73647701;2;1;2;2;2
73647711;3;1;2;2;1
73647721;2;1;2;2;1
73647731;2;1;2;2;15
73647741;2;1;2;2;10
73647751;2;1;2;2;10
73647761;2;1;2;2;10
73647771;2;1;2;2;5
73647781;2;1;2;2;15
73647791;2;1;2;2;8
73647801;3;1;2;2;6
73647821;2;1;2;1;10
73647831;2;1;2;2;15
73647841;2;1;2;2;8
73647851;1;1;2;2;0
73647871;3;1;2;1;50
73647881;2;1;2;2;0
73647891;2;1;2;2;0
73647901;2;1;2;1;50
73647911;2;1;2;1;6
73647921;2;1;2;2;8
73647931;2;1;2;2;10
73647941;2;1;2;2;15
73647951;3;1;2;2;0
73647971;2;1;2;2;0
73647981;2;1;2;2;0
73647991;2;1;2;2;0
73648001;2;1;2;2;0
73648021;2;1;2;2;0
73648031;2;1;2;2;0
73648041;2;1;2;2;0
73648051;2;1;2;2;0
73648061;2;1;2;2;0
73648081;2;1;2;2;0
73648091;2;1;2;2;0
73648101;2;1;2;2;0
73648111;2;1;2;2;0
73648121;2;1;2;2;0
73648131;2;1;2;2;0
73648141;2;1;2;2;0
73648151;2;1;2;2;0
73648161;2;1;2;2;0
73648171;2;1;2;2;0
73648181;2;1;2;2;0
73648191;2;1;2;2;0
73648201;2;1;2;2;0
73648211;3;1;2;2;0
73648221;2;1;2;2;0
73648231;2;1;2;2;0
73648241;2;1;2;2;0
73648261;3;1;2;2;0
73648271;2;1;2;2;0
73648281;3;1;2;2;0
73648291;2;1;2;2;0
73648301;4;1;2;2;0
73648311;2;1;2;2;0
73648321;3;1;2;2;0
73648341;2;1;2;2;0
73648351;2;1;2;2;0
73648361;3;1;2;2;0
73648371;2;1;2;2;0
73648381;2;1;2;2;0
73648401;3;1;2;2;0
73648411;2;1;2;2;0
73648421;3;1;2;2;0
73648431;2;1;2;2;0
73648441;2;1;2;2;0
73648461;2;1;2;2;0
73648471;2;1;2;2;0
73648481;2;1;2;2;0
73648491;2;1;2;2;0
73648501;2;1;2;2;0
73648511;3;2;2;2;0
73648521;2;1;2;2;0
73648531;2;1;2;2;0
73648531;2;1;2;2;0
73648541;2;2;2;2;0
73648551;2;1;2;2;0
73648561;2;1;2;2;0
73648581;4;1;2;2;0
73648591;2;1;2;2;0
73648601;2;1;2;2;0
73648611;3;1;2;2;0
73648621;2;1;2;2;0
73648651;2;1;2;2;0
73648661;2;1;2;2;0
73648671;2;1;2;2;0
73648691;3;1;2;2;0
73648701;2;1;2;2;0
73648711;3;1;2;2;0
73648751;2;1;2;2;0
73648761;2;2;2;2;0
73648771;2;1;2;2;0
73648781;2;1;2;2;0
73648791;2;1;2;2;0
73648801;2;1;2;2;0
73648811;2;1;2;2;0
73648831;2;1;2;2;0
73648851;2;1;2;2;0
73648861;3;2;2;2;0
73648881;2;1;2;2;0
73648891;2;1;2;2;0
73648901;2;1;2;2;0
73648911;2;1;2;2;0
73648921;2;1;2;2;0
73648931;2;1;2;2;0
73648941;2;1;2;2;0
73648951;2;1;2;2;0
73648961;3;1;2;2;0
73648971;2;1;2;2;0
73648981;2;1;2;2;10
73648991;2;1;2;2;0
73649001;3;1;2;2;0
73649011;2;1;2;2;0
73649021;2;1;2;2;0
73649031;3;1;2;2;0
73649041;3;1;2;2;0
73649051;2;1;2;2;0
73649061;3;1;2;2;0
73649071;2;1;2;2;0
73649081;2;1;2;2;0
73649091;2;1;2;2;0
73649101;2;1;2;2;0
73649111;2;1;2;2;0
73649121;2;1;2;2;0
73649131;2;1;2;2;0
73649141;2;1;2;2;0
73649151;3;2;2;2;0
73649171;2;1;2;2;0
73649181;2;1;2;2;0
73649191;3;2;2;2;0
73649201;2;1;2;2;0
73649221;2;1;2;2;0
73649231;2;1;2;2;0
73649251;2;1;2;2;0
73649271;3;1;2;2;0
73649281;2;1;2;2;0
73649301;2;1;2;2;0
73649311;2;1;2;2;0
73649331;2;1;2;2;0
73649341;2;1;2;2;0
73649351;3;1;2;2;0
73649361;3;1;2;2;0
73649371;2;1;2;2;0
73649381;2;1;2;2;0
73649391;2;1;2;2;0
73649401;2;1;2;2;0
73649421;2;1;2;2;0
73649431;3;2;2;2;0
73649441;2;1;2;2;0
73649451;2;1;2;2;0
73649461;3;1;2;2;0
73649471;2;1;2;2;0
73649481;1;1;2;2;0
73649491;2;1;2;2;0
73649521;2;1;2;2;0
73649531;2;1;2;2;0
73649541;2;1;2;2;0
73649551;2;1;2;2;0
73649561;3;1;2;2;0
73649571;3;1;2;2;0
73649581;2;1;2;2;0
73649601;2;1;2;2;0
73649611;3;1;2;2;0
73649621;3;1;2;2;0
73649631;2;1;2;2;0
73649651;2;1;2;2;0
73649661;3;1;2;2;8
73649671;2;1;2;2;0
73649681;2;1;2;2;0
73649691;2;1;2;2;0
73649721;2;1;2;2;0
73649731;2;1;2;2;0
73649741;2;1;2;2;0
73649751;2;1;2;2;0
73649761;2;1;2;2;0
73649781;2;1;2;2;0
73649791;2;1;2;2;0
73649801;2;1;2;2;0
73649811;2;1;2;2;10
73649821;2;1;2;2;30
73649831;2;1;2;2;30
73649841;2;1;2;2;30
73649851;2;1;2;2;20
73649861;2;1;2;2;30
73649871;2;2;2;1;30
73649881;2;1;2;2;5
73649891;2;1;2;2;15
73649901;2;1;2;2;20
73649911;2;1;2;2;20
73649921;2;2;2;1;30
73649941;2;1;2;2;20
73649951;2;1;2;2;15
73649961;2;1;2;2;30
73649971;2;1;2;2;20
73649981;2;1;2;2;20
73649991;2;1;2;2;20
73650011;2;2;2;2;25
73650021;2;1;2;2;30
73650031;3;1;2;2;30
73650051;2;1;2;2;30
73650061;1;1;2;2;15
73650071;2;1;2;2;20
73650081;2;1;2;2;30
73650091;2;1;2;2;30
73650101;2;1;2;2;30
73650111;2;1;2;2;25
73650121;2;1;2;2;25
73650131;2;1;2;2;20
73650141;2;1;2;2;30
73650151;2;1;2;2;15
73650161;2;1;2;2;30
73650171;2;2;2;2;30
73650181;2;1;2;2;30
73650191;2;1;2;2;30
73650201;2;1;2;2;30
73650231;2;1;2;2;10
73650251;2;1;2;2;10
73650271;2;1;2;2;120
73650281;2;1;2;2;32
73650291;2;1;2;2;120
73650301;1;1;2;2;25
73650311;2;1;2;2;20
73650321;2;1;2;2;30
73650331;2;1;2;2;120
73650341;3;1;2;2;20
73650361;3;1;2;2;20
73650371;2;1;2;2;30
73650381;2;1;2;2;25
73650391;2;1;2;2;15
73650401;2;1;2;2;30
73650431;2;1;2;2;25
73650441;2;1;2;2;30
73650451;1;1;2;2;25
73650461;2;1;2;2;30
73650471;2;1;2;2;0
73650481;4;2;2;2;0
73650491;2;1;2;2;0
73650501;3;1;2;2;0
73650511;3;1;2;2;0
73650531;2;1;2;2;0
73650551;2;1;2;2;0
73650571;2;1;2;2;0
73650581;3;1;2;2;0
73650591;2;1;2;2;0
73650601;3;1;2;2;0
73650611;2;1;2;2;25
73650631;2;1;2;2;30
73650651;2;1;2;2;13
73650661;2;1;2;2;10
73650671;2;1;2;2;30
73650681;1;1;2;2;10
73650701;3;1;2;2;45
73650711;2;1;2;2;0
73650721;4;1;2;1;0
73650731;2;1;2;2;0
73650741;2;1;2;2;45
73650751;3;1;2;2;0
73650761;3;1;2;2;45
73650781;2;2;2;1;0
73650791;2;1;2;2;45
73650801;3;1;2;2;0
73650811;2;1;2;2;0
73650821;3;2;2;1;0
73650841;3;2;2;2;15
73650851;3;1;2;2;15
73650861;2;1;2;2;20
73650881;3;1;2;2;15
73650891;3;1;2;1;5
73650901;2;1;2;2;3
73650911;3;1;2;2;4
73650921;3;2;2;2;6
73650931;3;2;2;2;8
73650941;2;1;2;2;0
73650961;2;2;1;2;0
73650971;2;2;1;2;0
73650981;2;2;1;2;0
73650991;2;2;2;2;0
73651001;3;2;2;2;0
73651011;2;2;2;2;0
73651021;3;2;1;2;0
73651041;3;2;1;2;0
73651051;2;2;1;2;0
73651121;2;1;2;2;0
73651131;2;1;2;2;0
73651141;2;1;2;2;0
73651151;2;1;2;2;0
73651181;3;1;2;2;0
73651191;3;1;2;2;0
73651201;3;1;2;2;0
73651211;2;1;2;2;10
73651221;2;1;2;2;10
73651311;2;1;2;2;0
73651321;3;2;2;2;0
73651331;2;1;2;2;0
73651341;3;2;2;2;0
73651351;3;2;1;1;0
73651361;3;1;2;2;0
73651371;3;2;2;2;0
73651381;2;1;2;2;0
73651391;2;2;1;1;0
73651401;2;2;1;2;0
73651411;2;2;1;2;0
73651441;2;1;2;2;0
73651451;2;1;2;2;0
73651471;2;1;2;2;0
73651491;2;1;2;2;0
73651501;2;1;2;2;0
73651511;2;1;2;2;0
73651521;2;1;2;2;0
73651531;2;1;2;2;0
73651551;2;1;2;2;0
73651581;2;1;2;2;90
73651591;3;1;2;2;15
73651601;2;1;2;2;15
73651611;3;1;2;2;10
73651621;3;1;2;2;60
73651631;3;1;2;2;60
73651641;4;1;2;2;0
73651651;3;1;2;2;15
73651661;2;1;2;2;60
73651681;3;1;2;2;0
73651691;1;1;2;2;0
73651711;3;1;2;2;40
73651721;3;1;2;2;60
73651731;2;1;2;2;0
73651751;3;1;2;2;15
73651761;3;1;2;2;0
73651771;2;1;2;2;40
73651781;2;1;2;2;40
73651791;2;1;2;2;40
73651801;2;1;2;2;0
73651811;4;1;2;2;90
73651821;3;1;2;2;39
73651831;2;1;2;2;60
73651841;3;1;2;2;35
73651851;3;1;2;2;60
73651861;3;1;2;2;35
73651871;2;1;2;2;35
73651881;4;1;2;2;30
73651891;3;1;2;2;35
73651901;3;1;2;2;35
73651911;2;1;2;2;45
73651921;2;1;2;2;45
73651931;2;1;2;2;40
73651941;2;1;2;2;45
73651961;2;1;2;2;35
73651981;2;1;2;2;35
73652001;2;1;2;2;22
73652011;2;1;2;2;30
73652021;2;1;2;2;18
73652051;3;2;1;1;30
73652061;2;1;2;2;20
73652071;2;1;2;2;20
73652081;2;1;2;2;20
73652091;3;2;2;1;30
73652101;2;1;2;2;20
73652111;2;1;2;2;20
73652121;2;1;2;2;40
73652131;2;1;2;2;20
73652141;2;1;2;2;20
73652151;2;1;2;2;30
73652161;2;1;2;2;20
73652171;2;1;2;2;20
73652181;3;1;2;2;30
73652191;2;1;2;2;20
73652201;2;1;2;2;20
73652211;2;1;2;2;30
73652221;2;1;2;2;25
73652231;2;1;2;2;20
73652241;1;1;2;2;20
73652251;2;1;2;2;20
73652261;2;1;2;2;20
73652271;4;1;2;2;40
73652281;2;1;2;2;20
73652291;2;2;2;2;20
73652301;3;1;2;2;60
73652311;3;1;2;1;35
73652331;3;1;2;2;25
73652341;2;1;2;2;20
73652351;2;1;2;2;10
73652361;3;1;2;2;30
73652371;2;1;2;2;25
73652381;2;1;2;2;120
73652391;2;1;2;2;30
73652401;2;1;2;2;10
73652411;2;1;2;2;25
73652421;2;1;2;2;30
73652431;3;1;2;2;60
73652441;3;1;2;2;40
73652451;2;1;2;2;20
73652461;2;1;2;2;40
73652481;2;1;2;2;22
73652491;2;1;2;2;10
73652501;2;1;2;2;30
73652511;3;1;2;2;30
73652521;2;1;2;2;40
73652531;3;1;2;2;10
73652541;3;1;2;2;30
73652551;2;1;2;2;30
73652561;2;1;2;2;30
73652571;3;2;2;2;30
73652591;2;1;2;2;10
73652601;1;1;2;2;30
73652611;2;1;2;2;15
73652621;2;1;2;2;20
73652631;3;1;2;1;35
73652641;2;2;2;2;45
73652651;2;1;2;2;45
73652661;2;1;2;2;15
73652671;3;1;2;2;35
73652681;2;1;2;2;15
73652691;2;1;2;2;25
73652701;2;1;2;2;10
73652711;2;1;2;2;20
73652721;2;1;2;2;30
73652731;2;2;2;1;25
73652741;3;1;2;2;35
73652751;2;1;2;2;7
73652761;2;1;2;2;15
73652771;3;1;2;2;15
73652781;3;1;2;2;20
73652801;3;2;2;1;15
73652811;3;1;2;2;5
73652821;2;1;2;2;17
73652831;2;1;2;2;20
73652841;2;1;2;2;15
73652851;3;1;2;2;15
73652871;3;1;2;2;15
73652881;2;1;2;2;999
73652891;3;1;2;2;999
73652901;3;1;2;2;0
73652911;2;1;2;2;999
73652921;3;1;2;2;0
73652931;3;1;2;2;999
73652941;3;1;2;2;0
73652951;3;1;2;2;0
73652971;3;1;2;2;0
73652981;3;1;2;2;999
73653001;3;1;2;2;0
73653011;2;1;2;2;0
73653021;2;1;2;2;999
73653031;3;1;2;2;0
73653041;2;1;2;2;999
73653051;2;1;2;2;0
73653061;3;1;2;2;0
73653071;2;1;2;2;0
73653081;2;1;2;2;999
73653091;3;1;2;2;0
73653101;2;1;2;2;0
73653111;3;1;2;2;0
73653121;2;1;2;2;0
73653131;2;1;2;2;0
73653141;3;1;2;2;0
73653151;2;1;2;2;0
73653161;1;1;2;2;0
73653171;2;1;2;2;0
73653181;3;1;2;2;0
73653191;3;1;2;2;0
73653201;3;1;2;2;0
73653211;2;1;2;2;0
73653221;3;1;2;2;0
73653231;3;1;2;2;999
73653241;2;1;2;2;0
73653251;3;1;2;2;0
73653261;3;1;2;2;0
73653271;4;1;2;2;0
73653281;2;1;2;2;20
73653291;2;1;2;2;15
73653301;3;1;2;2;5
73653311;2;1;2;2;15
73653321;2;1;2;2;15
73653331;2;1;2;2;16
73653351;3;1;2;2;5
73653361;3;1;2;2;20
73653381;3;1;2;2;5
73653391;2;1;2;2;30
73653401;2;1;2;2;17
73653411;2;1;2;2;15
73653421;3;1;2;2;0
73653461;3;1;2;2;0
73653471;2;1;2;2;999
73653481;3;1;2;2;0
73653491;2;1;2;2;999
73653501;4;1;2;2;0
73653511;2;1;2;2;999
73653521;3;1;2;2;999
73653531;3;1;2;2;0
73653551;2;1;2;2;0
73653561;3;1;2;2;0
73653571;1;1;2;2;0
73653581;3;1;2;2;0
73653591;3;1;2;2;0
73653601;2;1;2;2;0
73653611;3;1;2;2;0
73653781;2;2;2;1;0
73653791;2;1;2;2;0
73653801;4;2;2;2;10
73653811;2;1;2;2;10
73653831;2;2;2;2;15
73653841;3;2;2;2;10
73653851;3;2;2;2;15
73653861;2;1;2;2;0
73653871;2;2;2;2;0
73653881;3;1;2;2;15
73653891;2;2;2;2;120
73653901;2;2;2;2;20
73653911;3;2;2;1;15
73653921;3;1;2;2;30
73653941;2;1;2;2;15
73653951;2;2;2;1;30
73653991;3;1;2;2;20
73654001;2;1;2;2;28
73654011;2;1;2;2;28
73654031;2;1;2;2;20
73654071;2;1;2;2;0
73654101;2;1;2;2;0
73654121;2;2;2;2;999
73654131;2;1;2;2;0
73654141;2;1;2;2;0
73654151;2;1;2;2;0
73654171;2;1;2;2;999
73654181;2;1;2;2;0
73654201;2;1;2;2;0
73654221;3;1;2;2;0
73654241;2;1;2;2;0
73654251;2;1;2;2;0
73654281;2;1;2;2;0
73654301;2;1;2;2;0
73654321;2;1;2;2;0
73654331;2;1;2;2;0
73654361;3;1;2;2;0
73654371;2;1;2;2;0
73654391;2;1;2;2;0
73654411;3;1;2;2;0
73654421;2;1;2;2;0
73654451;2;1;2;2;0
73654471;2;1;2;2;0
73654481;2;1;2;2;0
73654521;2;2;2;1;40
73654531;2;1;2;2;20
73654541;2;2;2;1;20
73654551;2;1;2;2;15
73654561;2;1;2;2;0
73654591;2;1;2;2;30
73654601;2;1;2;2;45
73654611;3;1;2;2;40
73654621;2;1;2;2;40
73654631;2;1;2;2;45
73654641;2;1;2;2;36
73654651;2;1;2;2;15
73654661;2;1;2;2;20
73654671;2;2;2;1;18
73654681;2;2;2;1;15
73654691;3;2;2;1;30
73654701;3;1;2;2;25
73654711;2;1;2;2;40
73654721;2;1;2;2;45
73654731;2;1;2;2;25
73654741;2;1;2;2;40
73654751;2;1;2;1;45
73654761;3;1;2;2;25
73654771;3;1;2;2;35
73654781;2;1;2;2;40
73654791;2;1;2;2;30
73654801;2;1;2;2;25
73654811;2;1;2;2;30
73654821;2;1;2;2;20
73654831;2;1;2;2;20
73654841;3;1;2;2;30
73654851;2;1;2;2;20
73654861;2;1;2;2;30
73654871;3;1;2;2;10
73654881;2;1;2;2;30
73654891;2;1;2;2;5
73654901;2;1;2;2;15
73654911;2;1;2;2;3
73654921;2;1;2;2;25
73654931;2;1;2;2;25
73654941;2;1;2;2;30
73654951;2;1;2;2;25
73654961;2;1;2;2;15
73654971;2;1;2;2;15
73654981;2;1;2;2;15
73654991;2;1;2;1;10
73655001;3;1;2;2;15
73655011;2;1;2;2;15
73655021;2;1;2;1;15
73655031;2;1;2;2;20
73655041;2;1;2;1;5
73655051;2;1;2;2;20
73655061;2;1;2;1;10
73655071;2;1;2;2;30
73655081;2;1;2;2;15
73655091;2;1;2;2;12
73655101;3;1;2;2;15
73655111;3;1;2;2;15
73655121;2;1;2;2;25
73655131;2;1;2;2;15
73655141;2;1;2;2;15
73655151;2;1;2;2;20
73655161;2;1;2;2;10
73655171;2;1;2;2;10
73655181;2;1;2;2;20
73655191;2;1;2;2;20
73655201;2;1;2;2;10
73655211;2;1;2;1;30
73655221;2;1;2;2;25
73655231;2;1;2;2;10
73655241;2;1;2;2;30
73655251;2;1;2;2;10
73655311;4;1;2;2;20
73655321;3;1;2;2;0
73655331;3;1;2;2;25
73655341;3;1;2;2;10
73655351;4;1;2;2;0
73655361;3;1;2;2;0
73655371;3;1;2;2;15
73655381;3;1;2;2;15
73655391;3;1;2;2;13
73655401;4;1;2;2;25
73655411;3;1;2;2;20
73655421;4;1;2;2;0
73655431;3;1;2;2;20
73655441;3;1;2;2;10
73655451;4;1;2;2;20
73655461;3;1;2;2;0
73655471;3;1;2;2;0
73655481;3;1;2;2;0
73655491;4;1;2;2;0
73655501;4;1;2;2;20
73655511;4;1;2;2;10
73655521;4;1;2;2;20
73655541;2;1;2;2;10
73655551;3;1;2;2;15
73655561;3;1;2;2;20
73655571;3;1;2;2;0
73655581;4;1;2;2;0
73655601;3;1;2;2;30
73655611;3;1;2;2;20
73655621;3;1;2;2;20
73655631;2;1;2;2;10
73655641;3;1;2;2;0
73655651;2;1;2;2;10
73655661;3;1;2;2;20
73655671;3;1;2;2;20
73655681;3;1;2;2;20
73655691;3;1;2;2;0
73655701;3;1;2;2;15
73655711;4;1;2;2;0
73655721;3;1;2;2;0
73655731;3;1;2;2;0
73655741;3;1;2;2;10
73655761;3;1;2;2;20
73655771;2;1;2;2;20
73655781;3;1;2;2;0
73655791;2;1;2;2;0
73655801;2;1;2;2;10
73655811;2;1;2;2;10
73655821;3;1;2;2;0
73655831;3;1;2;2;0
73655841;3;1;2;2;10
73655851;3;1;2;2;0
73655861;2;1;2;2;0
73655871;3;1;2;2;10
73655881;4;1;2;2;12
73655891;3;1;2;2;15
73655901;3;1;2;2;0
73655911;2;1;2;2;0
73655921;3;2;2;2;15
73655931;4;1;2;2;15
73655941;3;1;2;2;0
73655951;3;2;2;2;0
73655961;2;2;2;2;0
73655971;2;1;2;2;0
73655981;3;1;2;2;0
73656001;3;1;2;2;10
73656011;4;1;2;2;0
73656021;3;2;2;2;5
73656031;3;1;2;2;5
73656051;4;1;2;2;0
73656061;3;1;2;2;15
73656071;3;1;2;2;0
73656081;3;1;2;2;0
73656091;2;1;2;2;0
73656101;2;1;2;2;0
73656111;2;1;2;2;40
73656121;2;1;2;2;40
73656131;3;1;2;2;25
73656141;3;1;2;2;25
73656151;3;1;2;2;45
73656171;2;1;2;2;30
73656191;1;2;2;1;25
73656201;2;1;2;2;25
73656211;1;1;2;2;25
73656221;2;1;2;2;0
73656231;2;1;2;2;15
73656251;3;1;2;2;15
73656261;2;1;2;2;40
73656271;2;1;2;2;40
73656281;2;1;2;2;30
73656291;2;1;2;2;15
73656301;3;1;2;2;50
73656331;3;1;2;2;10
73656351;3;1;2;2;25
73656361;3;1;2;2;15
73656391;3;1;2;2;0
73656401;3;2;2;1;30
73656411;3;2;2;1;0
73656421;2;1;2;2;0
73656431;3;1;2;2;10
73656441;3;1;2;2;10
73656451;2;1;2;2;20
73656461;4;1;2;2;0
73656471;2;2;2;2;2
73656481;2;1;2;2;6
73656491;2;1;2;2;0
73656501;3;1;2;2;20
73656511;3;1;2;2;65
73656521;3;1;2;2;30
73656531;3;1;2;2;0
73656541;2;1;2;2;0
73656551;2;1;2;2;0
73656561;2;1;2;2;5
73656571;2;1;2;2;8
73656581;2;1;2;2;10
73656591;3;1;2;2;20
73656601;3;1;2;2;10
73656611;3;1;2;2;20
73656631;1;1;2;2;5
73656641;1;1;2;2;15
73656651;2;1;2;2;8
73656661;2;1;2;2;30
73656671;1;1;2;2;10
73656681;3;1;2;2;20
73656691;3;1;2;2;15
73656701;2;1;2;2;8
73656711;3;1;2;2;10
73656721;3;1;2;2;3
73656731;2;1;2;1;5
73656741;2;1;2;2;15
73656761;2;1;2;2;0
73656801;3;1;2;2;0
73656821;2;1;2;2;15
73656831;2;1;2;2;15
73656841;2;2;1;1;20
73656851;2;2;1;1;20
73656861;2;1;2;2;10
73656871;3;2;2;1;30
73656881;2;2;2;1;15
73656891;2;1;2;2;25
73656901;2;2;2;1;30
73656911;2;2;2;1;30
73656921;2;2;2;1;35
73656931;2;1;2;1;30
73656941;2;2;2;1;30
73656951;2;2;2;1;20
73656961;2;2;1;1;35
73656971;2;2;2;1;25
73656981;2;2;1;1;30
73657001;2;1;2;2;20
73657011;2;2;2;1;35
73657021;2;1;2;2;30
73657031;2;2;2;1;30
73657041;2;1;2;1;45
73657051;2;2;2;1;25
73657061;2;1;2;2;25
73657071;3;1;2;2;2
73657081;1;1;2;2;10
73657091;2;1;2;2;15
73657101;2;2;2;1;35
73657111;2;2;1;1;35
73657111;2;2;1;1;35
73657121;2;1;2;2;5
73657131;2;1;2;2;20
73657141;2;2;2;1;5
73657151;2;2;2;1;5
73657161;1;1;2;2;15
73657171;2;2;2;2;15
73657181;2;1;2;2;2
73657191;1;1;2;2;0
73657201;2;2;2;2;10
73657211;2;1;2;2;15
73657221;2;1;2;2;15
73657231;2;1;2;1;35
73657241;2;1;2;2;25
73657251;2;2;2;1;35
73657261;2;1;2;2;15
73657271;2;1;2;1;15
73657281;2;1;2;2;30
73657291;2;2;2;1;25
73657301;3;2;2;2;25
73657311;3;2;2;2;15
73657321;2;1;2;2;15
73657331;1;1;2;2;15
73657341;2;1;2;2;15
73657351;2;1;2;2;30
73657361;2;1;2;2;30
73657371;2;2;2;1;15
73657381;2;1;2;2;0
73657381;2;1;2;2;0
73657391;2;2;2;2;0
73657401;2;1;2;2;15
73657411;2;1;2;2;15
73657421;2;2;2;2;0
73657431;2;1;2;2;10
73657441;1;1;2;2;30
73657451;1;1;2;2;0
73657461;2;1;2;2;0
73657471;3;2;2;1;15
73657481;2;2;2;2;10
73657491;2;1;2;2;5
73657501;2;2;2;2;15
73657511;2;1;2;2;20
73657521;2;1;2;2;15
73657531;2;1;2;2;10
73657541;1;2;2;2;10
73657551;3;2;2;1;15
73657561;2;2;2;1;15
73657571;2;1;2;2;20
73657581;1;1;2;1;9
73657591;2;1;2;2;5
73657601;2;2;2;2;8
73657611;2;1;2;2;10
73657621;2;2;2;1;0
73657631;2;1;2;2;10
73657641;2;1;2;2;10
73657651;1;1;2;2;20
73657661;2;1;2;2;15
73657671;2;1;2;2;10
73657681;2;1;2;2;10
73657691;2;1;2;2;0
73657701;2;1;2;2;15
73657711;2;1;2;2;20
73657721;2;1;2;2;15
73657731;2;2;2;2;15
73657741;2;2;2;1;15
73657751;2;2;2;1;2
73657761;2;1;2;2;10
73657781;2;1;2;2;10
73657791;2;1;2;2;25
73657801;2;1;2;2;15
73657811;2;1;2;2;10
73657821;1;2;2;1;5
73657831;2;1;2;2;20
73657841;1;1;2;2;0
73657851;2;1;2;2;35
73657861;2;1;2;2;15
73657871;2;1;2;2;15
73657881;2;1;2;2;20
73657911;2;1;2;2;5
73657921;2;1;2;2;30
73657931;3;1;2;2;35
73657941;2;2;2;2;0
73657951;2;1;2;2;0
73657961;2;1;2;2;10
73657981;3;1;2;2;25
73657991;2;1;2;2;15
73658001;4;1;2;2;120
73658021;2;2;2;1;20
73658031;3;2;2;2;25
73658041;2;2;2;1;35
73658061;3;2;1;1;10
73658071;4;2;1;1;30
73658081;3;2;1;1;5
73658091;3;2;2;1;25
73658101;3;2;1;1;5
73658111;3;2;2;1;35
73658121;3;2;2;2;20
73658131;4;2;2;1;60
73658141;1;1;2;2;5
73658151;4;2;2;1;60
73658161;3;2;2;1;25
73658171;3;1;2;2;20
73658181;2;2;2;2;10
73658191;4;2;2;1;60
73658201;3;2;2;2;25
73658211;2;2;2;2;10
73658221;2;1;2;2;10
73658231;2;1;2;2;30
73658241;2;1;2;2;15
73658251;2;1;2;2;10
73658261;3;1;2;1;20
73658261;2;1;2;2;30
73658271;2;1;2;2;30
73658281;2;1;2;2;10
73658301;3;1;2;2;15
73658311;2;1;2;2;30
73658321;3;1;2;2;20
73658331;2;2;2;1;30
73658341;3;2;2;2;30
73658351;2;1;2;2;25
73658361;3;2;2;2;20
73658371;2;1;2;2;10
73658381;2;2;1;1;20
73658391;2;2;2;2;10
73658401;3;1;2;2;20
73658411;2;1;2;2;25
73658421;2;2;1;2;35
73658431;2;2;2;2;20
73658441;2;1;2;2;25
73658451;3;1;2;2;0
73658461;3;1;2;2;20
73658471;2;1;2;2;20
73658481;2;1;2;2;20
73658491;2;1;2;2;25
73658501;2;2;2;2;15
73658511;2;1;2;1;25
73658521;3;2;2;2;20
73658531;2;2;2;1;25
73658541;2;2;2;1;25
73658561;2;1;2;2;25
73658571;2;2;2;2;5
73658581;1;1;2;1;8
73658591;3;1;2;2;20
73658601;2;1;2;2;25
73658611;2;2;2;2;20
73658621;3;2;2;2;15
73658631;2;1;2;2;1
73658641;2;1;2;2;15
73658651;2;2;2;1;15
73658661;2;1;2;2;10
73658671;2;1;2;2;5
73658681;2;1;2;2;7
73658691;2;1;2;2;10
73658701;3;1;2;2;0
73658711;2;1;2;2;0
73658721;2;1;2;2;0
73658731;2;1;2;2;0
73658741;1;1;2;2;0
73658751;2;1;2;2;0
73658781;2;1;2;1;0
73658791;2;2;2;2;0
73658801;2;1;2;1;0
73658811;2;1;2;2;0
73658821;3;2;2;2;0
73658831;2;1;2;2;0
73658841;2;1;2;2;0
73658851;2;2;2;2;0
73658861;2;2;2;2;0
73658871;2;2;2;2;0
73658881;1;1;2;2;0
73658891;2;1;2;2;0
73658901;1;1;2;2;0
73658911;2;2;2;2;0
